animeID,name,title_english,title_japanese,title_synonyms,type,source,producers,genre,studio,episodes,status,airing,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,premiered,broadcast,related
23991,Cardfight!! Vanguard Movie: Neon Messiah,NA,劇場版 カードファイト!! ヴァンガード ネオンメサイア,['Gekijouban Cardfight!! Vanguard: Neon Messiah'],Movie,Unknown,Sotsu,Shounen,LIDENFILMS,1,Finished Airing,FALSE,2014-09-13,NA,1 hr 12 min,PG-13 - Teens 13 or older,7.02,1406,3625,5978,3652,14,"A hybrid anime/live-action movie for the series to be released Fall 2014. After the events of Link Joker-hen, Aichi and Kai team up to a confront an enemy that threatens the peace they've just regained. The movie also covers the events leading up to Aichi's disappearance in Legion Mate-hen.",NA,NA,NA,"{'Adaptation': [{'mal_id': 28759, 'type': 'manga', 'name': 'Cardfight!! Vanguard', 'url': 'https://myanimelist.net/manga/28759/Cardfight_Vanguard'}], 'Other': [{'mal_id': 9539, 'type': 'anime', 'name': 'Cardfight!! Vanguard', 'url': 'https://myanimelist.net/anime/9539/Cardfight_Vanguard'}, {'mal_id': 13145, 'type': 'anime', 'name': 'Cardfight!! Vanguard: Asia Circuit-hen', 'url': 'https://myanimelist.net/anime/13145/Cardfight_Vanguard__Asia_Circuit-hen'}, {'mal_id': 15611, 'type': 'anime', 'name': 'Cardfight!! Vanguard: Link Joker-hen', 'url': 'https://myanimelist.net/anime/15611/Cardfight_Vanguard__Link_Joker-hen'}, {'mal_id': 21729, 'type': 'anime', 'name': 'Cardfight!! Vanguard: Legion Mate-hen', 'url': 'https://myanimelist.net/anime/21729/Cardfight_Vanguard__Legion_Mate-hen'}]}"
32281,Kimi no Na wa.,Your Name.,君の名は。,[],Movie,Original,Lawson HMV Entertainment,Romance,CoMix Wave Films,1,Finished Airing,FALSE,2016-08-26,NA,1 hr 46 min,PG-13 - Teens 13 or older,9.14,588675,2,20,900593,43260,"Mitsuha Miyamizu, a high school girl, yearns to live the life of a boy in the bustling city of Tokyo—a dream that stands in stark contrast to her present life in the countryside. Meanwhile in the city, Taki Tachibana lives a busy life as a high school student while juggling his part-time job and hopes for a future in architecture. One day, Mitsuha awakens in a room that is not her own and suddenly finds herself living the dream life in Tokyo—but in Taki's body! Elsewhere, Taki finds himself living Mitsuha's life in the humble countryside. In pursuit of an answer to this strange phenomenon, they begin to search for one another. Kimi no Na wa. revolves around Mitsuha and Taki's actions, which begin to have a dramatic impact on each other's lives, weaving them into a fabric held together by fate and circumstance. [Written by MAL Rewrite]",NA,NA,NA,"{'Adaptation': [{'mal_id': 99314, 'type': 'manga', 'name': 'Kimi no Na wa.', 'url': 'https://myanimelist.net/manga/99314/Kimi_no_Na_wa'}, {'mal_id': 117915, 'type': 'manga', 'name': 'Kimi no Na wa.', 'url': 'https://myanimelist.net/manga/117915/Kimi_no_Na_wa'}], 'Other': [{'mal_id': 33902, 'type': 'anime', 'name': 'Suntory Minami Alps no Tennensui', 'url': 'https://myanimelist.net/anime/33902/Suntory_Minami_Alps_no_Tennensui'}]}"
33823,Genbaku Dome Monogatari,NA,原爆ドーム物語,['Bomb Dome Story'],OVA,Other,NA,Historical,NA,1,Finished Airing,FALSE,1990-07-10,NA,15 min,PG - Children,5.78,9,11002,14651,69,0,"An educational film about the A-Bomb Dome, which is currently a UNESCO World Heritage Site as a Hiroshima Peace Memorial.",NA,NA,NA,{}
36456,Boku no Hero Academia 3rd Season,My Hero Academia 3,僕のヒーローアカデミア 3rdシーズン,[],TV,Manga,Shueisha,Super Power,Bones,25,Finished Airing,FALSE,2018-04-07,2018-09-02,23 min per ep,PG-13 - Teens 13 or older,8.68,262182,50,89,535390,8361,"As summer arrives for the students at UA Academy, each of these superheroes-in-training puts in their best efforts to become renowned heroes. They head off to a forest training camp run by UA's pro heroes, where the students face one another in battle and go through dangerous tests, improving their abilities and pushing past their limits. However, their school trip is suddenly turned upside down when the League of Villains arrives, invading the camp with a mission to capture one of the students. Boku no Hero Academia 3rd Season follows Izuku ""Deku"" Midoriya, an ambitious student training to achieve his dream of becoming a hero similar to his role model—All Might. Being one of the students caught up amidst the chaos of the villain attack, Deku must take a stand with his classmates and fight for their survival. [Written by MAL Rewrite]",NA,Spring 2018,Saturdays at 17:30 (JST),"{'Adaptation': [{'mal_id': 75989, 'type': 'manga', 'name': 'Boku no Hero Academia', 'url': 'https://myanimelist.net/manga/75989/Boku_no_Hero_Academia'}], 'Prequel': [{'mal_id': 33486, 'type': 'anime', 'name': 'Boku no Hero Academia 2nd Season', 'url': 'https://myanimelist.net/anime/33486/Boku_no_Hero_Academia_2nd_Season'}], 'Side story': [{'mal_id': 36896, 'type': 'anime', 'name': 'Boku no Hero Academia the Movie: Futari no Hero', 'url': 'https://myanimelist.net/anime/36896/Boku_no_Hero_Academia_the_Movie__Futari_no_Hero'}], 'Sequel': [{'mal_id': 38408, 'type': 'anime', 'name': 'Boku no Hero Academia 4th Season', 'url': 'https://myanimelist.net/anime/38408/Boku_no_Hero_Academia_4th_Season'}]}"
840,Narue no Sekai,The World of Narue,成恵の世界,"[""Narue's world""]",TV,Manga,Lantis,Sci-Fi,Studio Live,12,Finished Airing,FALSE,2003-04-05,2003-06-02,24 min per ep,PG-13 - Teens 13 or older,6.65,5665,5126,3457,13993,24,"Meet Narue, an adorable schoolgirl with a secret. She's really an alien with powers right out of a sci-fi comic! But growing up is never easy, and sometimes it doesn't help when you're from outer space. Join our spunky heroine as she faces androids, alien invaders, and her first date with the boy next door. It's the sci-fi comedy that's a direct hit to your heart! (Source: Central Park Media)",NA,Spring 2003,Sundays at 01:55 (JST),"{'Adaptation': [{'mal_id': 4844, 'type': 'manga', 'name': 'Narue no Sekai', 'url': 'https://myanimelist.net/manga/4844/Narue_no_Sekai'}]}"
10495,Yuru Yuri,YuruYuri: Happy Go Lily,ゆるゆり,['YRYR'],TV,Manga,Studio Gram,School,Doga Kobo,12,Finished Airing,FALSE,2011-07-05,2011-09-02,23 min per ep,PG-13 - Teens 13 or older,7.67,100327,1201,393,218029,3801,"After a year in grade school without her childhood friends, first year student Akari Akaza is finally reunited with second years Yui Funami and Kyouko Toshinou at their all-girls' middle school. During the duo's first year, Yui and Kyouko formed the ""Amusement Club"" which occupies the now nonexistent Tea Club's room. Shortly after Akari joins, one of her fellow classmates, Chinatsu Yoshikawa, pays the trio a visit under the impression that they are the Tea Club; it is only once the three girls explain that the Tea Club has been disbanded that they can convince Chinatsu to join the Amusement Club—a group with no purpose other than to provide entertainment for its members. Based on the slice-of-life manga by Namori, Yuru Yuri is an eccentric comedy about a group of girls who spend their spare time drinking tea and fawning over each other, all while completely failing to even notice the supposed main character Akari amongst them. [Written by MAL Rewrite]",NA,Summer 2011,Unknown,"{'Adaptation': [{'mal_id': 11593, 'type': 'manga', 'name': 'Yuru Yuri', 'url': 'https://myanimelist.net/manga/11593/Yuru_Yuri'}], 'Sequel': [{'mal_id': 12403, 'type': 'anime', 'name': 'Yuru Yuri♪♪', 'url': 'https://myanimelist.net/anime/12403/Yuru_Yuri♪♪'}], 'Side story': [{'mal_id': 12665, 'type': 'anime', 'name': 'Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal', 'url': 'https://myanimelist.net/anime/12665/Yuru_Yuri__Doushite_Tomaranai_Tokimeki_Dokidoki_Paradox_Eternal'}]}"
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,New Year Special: It's New Year's! 7 x 7 = 49 Nanas?,お正月だよ! 7×7=49人のナナ?,"[""Extra Special New Year's Question? 7 x 7 = 49 Nanas?"", 'Nana 7 of 7: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?']",Special,Unknown,TV Tokyo,Adventure,A.C.G.T.,1,Finished Airing,FALSE,2002-10-02,NA,23 min,PG-13 - Teens 13 or older,6.43,122,6077,10799,372,0,Nana slacks off from studying by going to the shrine on New Year's day. Panic ensues when Nana discovers that the rest of the Nanas all show up at the same shrine. But things turn to worse when they find out that their New Year's money gets lost in the crowd. It didn't help their cause when they tried an inventive way to make more money.,NA,NA,NA,"{'Parent story': [{'mal_id': 623, 'type': 'anime', 'name': 'Shichinin no Nana', 'url': 'https://myanimelist.net/anime/623/Shichinin_no_Nana'}]}"
35135,Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone,Anemone: Eureka Seven Hi-Evolution,ANEMONE／交響詩篇エウレカセブン ハイエボリューション,[],Movie,Original,Bandai Namco Entertainment,Mecha,Bones,1,Finished Airing,FALSE,2018-11-10,NA,1 hr 30 min,PG-13 - Teens 13 or older,7.4,92,2062,4539,7248,9,NA,NA,NA,NA,"{'Alternative version': [{'mal_id': 237, 'type': 'anime', 'name': 'Koukyoushihen Eureka Seven', 'url': 'https://myanimelist.net/anime/237/Koukyoushihen_Eureka_Seven'}], 'Prequel': [{'mal_id': 35134, 'type': 'anime', 'name': 'Koukyoushihen Eureka Seven Hi-Evolution 1', 'url': 'https://myanimelist.net/anime/35134/Koukyoushihen_Eureka_Seven_Hi-Evolution_1'}], 'Sequel': [{'mal_id': 35136, 'type': 'anime', 'name': 'Koukyoushihen Eureka Seven Hi-Evolution 3', 'url': 'https://myanimelist.net/anime/35136/Koukyoushihen_Eureka_Seven_Hi-Evolution_3'}]}"
31646,3-gatsu no Lion,March comes in like a lion,3月のライオン,['Sangatsu no Lion'],TV,Manga,NHK,Slice of Life,Shaft,22,Finished Airing,FALSE,2016-10-08,2017-03-01,25 min per ep,PG-13 - Teens 13 or older,8.44,86188,138,349,239096,5307,"Having reached professional status in middle school, Rei Kiriyama is one of the few elite in the world of shogi. Due to this, he faces an enormous amount of pressure, both from the shogi community and his adoptive family. Seeking independence from his tense home life, he moves into an apartment in Tokyo. As a 17-year-old living on his own, Rei tends to take poor care of himself, and his reclusive personality ostracizes him from his peers in school and at the shogi hall. However, not long after his arrival in Tokyo, Rei meets Akari, Hinata, and Momo Kawamoto, a trio of sisters living with their grandfather who owns a traditional wagashi shop. Akari, the oldest of the three girls, is determined to combat Rei's loneliness and poorly sustained lifestyle with motherly hospitality. The Kawamoto sisters, coping with past tragedies, also share with Rei a unique familial bond that he has lacked for most of his life. As he struggles to maintain himself physically and mentally through his shogi career, Rei must learn how to interact with others and understand his own complex emotions. [Written by MAL Rewrite]",NA,Fall 2016,Saturdays at 23:00 (JST),"{'Adaptation': [{'mal_id': 1224, 'type': 'manga', 'name': '3-gatsu no Lion', 'url': 'https://myanimelist.net/manga/1224/3-gatsu_no_Lion'}], 'Other': [{'mal_id': 28789, 'type': 'anime', 'name': '3-gatsu no Lion meets Bump of Chicken', 'url': 'https://myanimelist.net/anime/28789/3-gatsu_no_Lion_meets_Bump_of_Chicken'}, {'mal_id': 34611, 'type': 'anime', 'name': 'Answer (2016)', 'url': 'https://myanimelist.net/anime/34611/Answer_2016'}], 'Summary': [{'mal_id': 34647, 'type': 'anime', 'name': '3-gatsu no Lion Recap', 'url': 'https://myanimelist.net/anime/34647/3-gatsu_no_Lion_Recap'}], 'Sequel': [{'mal_id': 35180, 'type': 'anime', 'name': '3-gatsu no Lion 2nd Season', 'url': 'https://myanimelist.net/anime/35180/3-gatsu_no_Lion_2nd_Season'}]}"
13469,Hyouka: Motsubeki Mono wa,NA,氷菓 持つべきものは,"['Hyouka Episode 11.5', 'Hyouka OVA', 'Hyou-ka OVA', ""Hyouka: You can't escape OVA"", ""Hyou-ka: You can't escape OVA"", 'Hyoka OVA']",OVA,Novel,NA,Mystery,Kyoto Animation,1,Finished Airing,FALSE,2012-07-08,NA,25 min,PG-13 - Teens 13 or older,7.4,57978,2058,998,95345,98,"Episode 11.5, an OVA bundled with the third volume of the manga. Oreki Houtarou gets a job at a swimming pool.","Pre-aired on USTREAM on July 8th, 2012.",NA,NA,"{'Parent story': [{'mal_id': 12189, 'type': 'anime', 'name': 'Hyouka', 'url': 'https://myanimelist.net/anime/12189/Hyouka'}]}"
1118,Pokemon: Kesshoutou no Teiou Entei,Pokemon 3: The Movie,ポケットモンスター 結晶塔の帝王 ENTEI,"['Pokemon: Spell Of The Unown', 'Gekijouban Pocket Monsters: Lord of the UNKNOWN Tower ENTEI', 'Pokemon Movie 3']",Movie,Game,Studio Jack,Action,OLM,1,Finished Airing,FALSE,2000-07-08,NA,1 hr 31 min,PG - Children,7.16,64918,3051,972,99369,96,"Mii Snowdon is left on her own after her father disappears while investigating the mysterious letter-shaped pokemon called the Unown. The only clue to her father's disappearance is a box containing several tiles. While playing with these tiles, Mii makes a wish to see her father again, and this wish awakens the Unown—who summon the lion-like, legendary pokemon Entei to act as her father. Meanwhile, Satoshi heads to Greenfield with his faithful pokemon companion, Pikachu, to meet with his friends, Kasumi and Takeshi. When they reach the area, they are shocked to find the place crystallized. They quickly learn that the Unown are responsible for this, and that they will need to be defeated in order to restore Greenfield to its former beauty. The situation becomes personal when Satoshi's mother is kidnapped by Entei. To discover why his mother was taken away, Satoshi, along with his friends and pokemon, must travel the crystallized landscape to confront Entei and the Unown. [Written by MAL Rewrite]",NA,NA,NA,"{'Adaptation': [{'mal_id': 24222, 'type': 'manga', 'name': 'Gekijouban Pocket Monsters: Kesshoutou no Teiou Entei', 'url': 'https://myanimelist.net/manga/24222/Gekijouban_Pocket_Monsters__Kesshoutou_no_Teiou_Entei'}], 'Parent story': [{'mal_id': 527, 'type': 'anime', 'name': 'Pokemon', 'url': 'https://myanimelist.net/anime/527/Pokemon'}], 'Other': [{'mal_id': 4793, 'type': 'anime', 'name': 'Pokemon: Pichu to Pikachu', 'url': 'https://myanimelist.net/anime/4793/Pokemon__Pichu_to_Pikachu'}]}"
450,InuYasha Movie 02: Kagami no Naka no Mugenjo,InuYasha the Movie 2: The Castle Beyond the Looking Glass,犬夜叉 鏡の中の夢幻城,['Inu Yasha: Kagami no Naka no Mugenjo'],Movie,Manga,Kyoto Animation,Supernatural,Sunrise,1,Finished Airing,FALSE,2002-12-21,NA,1 hr 39 min,PG-13 - Teens 13 or older,7.74,39050,1016,1371,66916,247,"Inuyasha and company have finally destroyed Naraku. And each start to go in their separate ways. Sango going to find her younger brother Kohaku; Miroku back to his old home; Inuyasha, Kagome and Shippou go to gather the rest of the Shikon shards. Unfortunately this peace is not to last. Shortly afterwards the full moon rises, and just keeps rising each night bringing with it the promise of danger. Kagura and Kanna go in search of a mirror, where locked inside is the ruler of the eternal night, Kaguya. To set her free they must gather five items and drop them into the five lakes of Fuji. Setting her free means the worst danger for Inuyasha and the others. Who are forced to face this new threat. (Source: ANN)",NA,NA,NA,"{'Parent story': [{'mal_id': 249, 'type': 'anime', 'name': 'InuYasha', 'url': 'https://myanimelist.net/anime/249/InuYasha'}]}"
35538,Kaiketsu Zorori,Kaiketsu Zorori,かいけつゾロリ,[],OVA,Picture book,VAP,Comedy,NA,1,Finished Airing,FALSE,1989-11-28,NA,30 min,PG - Children,6.16,19,11544,13432,131,1,The first anime adaptation of the Kaiketsu Zorori franchise. It adapted 3 of the picture book's stories. A 2nd OVA was planned to cover 3 more books but it was postponed and eventually cancelled.,NA,NA,NA,"{'Alternative version': [{'mal_id': 3638, 'type': 'anime', 'name': 'Kaiketsu Zorori (TV)', 'url': 'https://myanimelist.net/anime/3638/Kaiketsu_Zorori_TV'}]}"
2727,Sweet Valerian,NA,スウィート・ヴァレリアン,['Sweet Valerians'],TV,Original,Aniplex,School,Madhouse,18,Finished Airing,FALSE,2004-08-01,2004-12-01,3 min per ep,G - All Ages,5.8,714,8251,7288,2056,2,"The Stress Team floats over the city, locating stressed out people and transforming them into monsters. To combat this, three girls reluctantly transform into the Sweet Valerians, bunny defenders of justice. (Source: ANN)",NA,Summer 2004,Unknown,"{'Adaptation': [{'mal_id': 3309, 'type': 'manga', 'name': 'Sweet Valerian', 'url': 'https://myanimelist.net/manga/3309/Sweet_Valerian'}], 'Side story': [{'mal_id': 3863, 'type': 'anime', 'name': 'Sweet Valerian Specials', 'url': 'https://myanimelist.net/anime/3863/Sweet_Valerian_Specials'}]}"
22729,Aldnoah.Zero,Aldnoah.Zero,アルドノア・ゼロ,['AZ'],TV,Original,Asahi Broadcasting,Action,A-1 Pictures,12,Finished Airing,FALSE,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"The discovery of a hypergate on the Moon once allowed the human race to teleport to Mars. Those who chose to settle there unearthed a technology far more advanced than that of their home planet, which they named ""Aldnoah."" This discovery led to the founding of the Vers Empire of Mars and a declaration of war against the ""Terrans,"" those who stayed behind on Earth. However, a battle on the moon—later called ""Heaven's Fall""—caused the hypergate to explode, destroying the moon and leading the two planets to establish an uneasy ceasefire. Their peace was a fragile one, however. Fifteen years later, high school student Inaho Kaizuka witnesses the plotted assassination of the Vers Empire's Princess Asseylum Vers Allusia, who had come to Earth in hopes of repairing the relationship between the empire and its homeland. The ceasefire is shattered, and the Martians declare war on the Terrans once again. In the face of this insurmountable enemy, Inaho and his friends must now fight against the Vers Empire to settle the war once and for all. [Written by MAL Rewrite]","Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),"{'Adaptation': [{'mal_id': 77213, 'type': 'manga', 'name': 'Aldnoah.Zero', 'url': 'https://myanimelist.net/manga/77213/AldnoahZero'}], 'Sequel': [{'mal_id': 27655, 'type': 'anime', 'name': 'Aldnoah.Zero 2nd Season', 'url': 'https://myanimelist.net/anime/27655/AldnoahZero_2nd_Season'}], 'Summary': [{'mal_id': 29223, 'type': 'anime', 'name': 'Aldnoah.Zero Extra Archives', 'url': 'https://myanimelist.net/anime/29223/AldnoahZero_Extra_Archives'}]}"
33299,Magic-Kyun! Renaissance,Magic-Kyun! Renaissance,マジきゅんっ！ルネッサンス,['Maji-Kyun! Renaissance'],TV,Original,Bandai Namco Rights Marketing,Magic,Sunrise,13,Finished Airing,FALSE,2016-10-02,2016-12-02,23 min per ep,PG-13 - Teens 13 or older,7.26,9290,2627,2516,25810,152,"A world where art becomes magic. In this world, people who can inspire passion with their Magic Arts are called Artistas, and are employed in show business. In Hoshinomori Private Magical Arts High School, where Artistas are taught, a strange new student named Kohana Aigasaki transfers into the school. Kohana is placed on the planning committee for the school's yearly Hoshinomori Summer Festa cultural festival. She spends her romantic school life with six other boys who aim to become entertainers in the future. Each of the boys specializes in his own Arts, and aims to make Hoshi Fes a success. In addition, the boys also aim to be chosen alongside Kohana as the school's Artista Prince and Princess, only chosen once a year. A Magic-kyun for you! A new renaissance starts here! Magic-kyun! Renaissance is a multimedia project where you can create great memories with Artistas of greatly varying personalities! (Source: Official site)",NA,Fall 2016,Sundays at 22:30 (JST),"{'Adaptation': [{'mal_id': 103445, 'type': 'manga', 'name': 'Magic-kyun! Renaissance', 'url': 'https://myanimelist.net/manga/103445/Magic-kyun_Renaissance'}], 'Other': [{'mal_id': 32202, 'type': 'anime', 'name': 'Kimi ni Maji Kyun!', 'url': 'https://myanimelist.net/anime/32202/Kimi_ni_Maji_Kyun'}, {'mal_id': 38854, 'type': 'anime', 'name': 'Magic-kyun! First Live: Hoshinomori Summer Festa 2017 Encore Animation', 'url': 'https://myanimelist.net/anime/38854/Magic-kyun_First_Live__Hoshinomori_Summer_Festa_2017_Encore_Animation'}]}"
38301,Kouya no Kotobuki Hikoutai,The Magnificent Kotobuki,荒野のコトブキ飛行隊,['The Kotobuki Squadron in the Wilderness'],TV,Original,Digital Frontier,Action,WAO World,NA,Currently Airing,TRUE,2019-01-13,NA,24 min,None,6.31,1600,6600,3538,13374,11,"In a barren frontier where people trade goods with each other in order to help each other survive. The Kotobuki Squadron are bodyguards for hire, led by a strict but beautiful squadron leader, an unreliable commanding officer, and a true artisan of a crew chief. Alongside pilots who don't lack for personality, they take to the air in dogfights, letting the engine noise of their Hayabusa fighters ring out in the skies. (Source: ANN)",NA,Winter 2019,Sundays at 22:30 (JST),{}
1448,Hyakujuu-Ou GoLion,Voltron: Defender of the Universe,百獣王ゴライオン,"['Hyakujuu Ou Golion', 'Hundred-Beast King Go Lion', 'Lion Force Voltron', 'Voltran', 'Voltron (U.S.)']",TV,Unknown,NA,Mecha,Toei Animation,52,Finished Airing,FALSE,1981-03-04,1982-02-02,23 min per ep,PG-13 - Teens 13 or older,6.93,3556,3908,4350,8033,46,"Golion, a powerful sentient robot, abuses his great powers by attacking and killing creatures known as Deathblack Beastmen, boasting that no one could defeat him. A divine space being punishes Golion for his arrogance and abuse by seperating him into 5 different lion robots. In the year 1999, a group of 5 young men return to Earth after a space voyage, only to find it ravaged by nuclear war. After encountering the alien race known as the Galra, the 5 youths end up on the planet Altea, and learn that the 5 lion robots that Golion was split into are in hibernation in various parts of Altea. Somehow, they must reunite the lions and form Golion, the only hope for the human race. (Source: ANN) About Voltron (U.S.)",NA,Spring 1981,Unknown,{}
17277,Code Geass: Soubou no Oz Picture Drama,Code Geass: Oz the Reflection Picture Drama,コードギアス 双貌のオズ ピクチャードマラ,[],OVA,Unknown,NA,Mecha,Sunrise,5,Finished Airing,FALSE,2013-01-10,NA,3 min per ep,PG-13 - Teens 13 or older,6.44,1889,6009,4108,9242,6,"Code Geass: Soubou no Oz Picture Drama following the lives of two characters from opposite sides of the barricades: Orpheus Zevon—young theorist from KMF searching for the killer of his mistress and Oldrin Zevon—protiteristické member unit of the British Empire ""Glindyni knights."" Drama quite obviously inspired by the classic story of The Wizard of Oz.",NA,NA,NA,"{'Adaptation': [{'mal_id': 42381, 'type': 'manga', 'name': 'Code Geass: Soubou no Oz', 'url': 'https://myanimelist.net/manga/42381/Code_Geass__Soubou_no_Oz'}], 'Alternative setting': [{'mal_id': 1575, 'type': 'anime', 'name': 'Code Geass: Hangyaku no Lelouch', 'url': 'https://myanimelist.net/anime/1575/Code_Geass__Hangyaku_no_Lelouch'}]}"
39124,Hong Mao Lan Tu: Le Fantian,NA,虹猫蓝兔乐翻天,[],TV,Unknown,NA,Kids,NA,64,Finished Airing,FALSE,2005-01-01,NA,Unknown,G - All Ages,NA,0,11308,15405,8,0,NA,NA,NA,Unknown,"{'Prequel': [{'mal_id': 39123, 'type': 'anime', 'name': 'Hong Mao Lan Tu: Konglong Shijie', 'url': 'https://myanimelist.net/anime/39123/Hong_Mao_Lan_Tu__Konglong_Shijie'}], 'Sequel': [{'mal_id': 39125, 'type': 'anime', 'name': 'Hong Mao Lan Tu: Maoyan Kan Yuzhou', 'url': 'https://myanimelist.net/anime/39125/Hong_Mao_Lan_Tu__Maoyan_Kan_Yuzhou'}]}"
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,NA,未確認で進行形 「鴨肉って緑っぽい味がするのね。」,"['Mikakunin de Shinkoukei OVA', 'Engaged to the Unidentified OVA']",OVA,4-koma manga,DAX Production,Seinen,Doga Kobo,1,Finished Airing,FALSE,2014-03-28,NA,11 min,PG-13 - Teens 13 or older,7.19,17431,2903,2264,31261,10,OVA included with special edition of volume 5 of the Mikakunin de Shinkoukei manga. Mashiro and Kobeni share with each other a story from their pasts. Kobeni retells an episode of her childhood with Benio and Nadeshiko while Mashiro describes one of her days back on her home in the mountains.,NA,NA,NA,"{'Adaptation': [{'mal_id': 21097, 'type': 'manga', 'name': 'Mikakunin de Shinkoukei', 'url': 'https://myanimelist.net/manga/21097/Mikakunin_de_Shinkoukei'}], 'Parent story': [{'mal_id': 20541, 'type': 'anime', 'name': 'Mikakunin de Shinkoukei', 'url': 'https://myanimelist.net/anime/20541/Mikakunin_de_Shinkoukei'}]}"
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,Yu Yu Hakusho the Movie: Poltergeist Report,幽☆遊☆白書 冥界死闘篇 炎の絆,"['Yuu Yuu Hakusho Movie 2', 'YuYu Hakusho']",Movie,Manga,Movic,Shounen,Studio Pierrot,1,Finished Airing,FALSE,1994-04-09,NA,1 hr 34 min,PG-13 - Teens 13 or older,7.29,8983,2533,3080,17593,29,"Millennia ago, a war was fought between the Netherworld and the Spirit World. Ultimately, the Netherworld was destroyed and Lord Yakumo, the King of the Netherworld, was banished to the depths of space. Now, five defenders from the Spirit World must team-up against Yakumo's Demon-Gods for possession of five, mystical sites. But Lord Yakumo is dangerously close to reclaiming the Power Sphere—the source of the Netherworld's energy—and once it is again in his possession, our world will become the new Netherworld. (Source: AniDB)",NA,NA,NA,"{'Parent story': [{'mal_id': 392, 'type': 'anime', 'name': 'Yuu☆Yuu☆Hakusho', 'url': 'https://myanimelist.net/anime/392/Yuu☆Yuu☆Hakusho'}]}"
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,NA,酎ハイれもんLOVE30S 雨にぬれても,"['Lemon Cocktail LOVE 30S', 'Lemon Cocktail: Love 30 S', 'Chu-high Lemon LOVE 30S']",OVA,Unknown,Wonder Kids,Police,NA,1,Finished Airing,FALSE,1985-10-21,NA,44 min,PG-13 - Teens 13 or older,5.82,33,10674,12319,188,0,Bug-eyed Katsumi (known as Chuhai to his friends) is a muscle-bound detective determined to use his strength and pig-headed stupidity to rescue his teenage girlfriend from a succession of embarrassing situations. Based on a manga by Sho Fumimura and heavily seeded with background music from the 1960s U.S. hit parade. (Source: The Anime Encyclopedia),NA,NA,NA,{}
2999,Hi no Tori: Yamato-hen,The Phoenix: Chapter of Yamato,火の鳥・ヤマト編,[],OVA,Manga,Kadokawa Shoten,Historical,Madhouse,1,Finished Airing,FALSE,1987-08-01,NA,48 min,PG-13 - Teens 13 or older,6.92,597,3951,7963,1501,2,Based on Tezuka Osamu's original work portraying life based on the myth of Yamatotakeru.,NA,NA,NA,"{'Adaptation': [{'mal_id': 1325, 'type': 'manga', 'name': 'Hi no Tori (1967)', 'url': 'https://myanimelist.net/manga/1325/Hi_no_Tori_1967'}], 'Alternative version': [{'mal_id': 1371, 'type': 'anime', 'name': 'Hi no Tori', 'url': 'https://myanimelist.net/anime/1371/Hi_no_Tori'}], 'Prequel': [{'mal_id': 2997, 'type': 'anime', 'name': 'Hi no Tori: Houou-hen', 'url': 'https://myanimelist.net/anime/2997/Hi_no_Tori__Houou-hen'}], 'Sequel': [{'mal_id': 2998, 'type': 'anime', 'name': 'Hi no Tori: Uchuu-hen', 'url': 'https://myanimelist.net/anime/2998/Hi_no_Tori__Uchuu-hen'}]}"
